"doi","article_id","title","year","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date","license"
"10.1186/s12916-016-0629-z","s12916-016-0629-z","Probiotics and microbiota composition",2016,"pdf/bmcmed.s12916-016-0629-z.pdf","xml/bmcmed.s12916-016-0629-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0715-2","s12916-016-0715-2","Natural killer cell-based adoptive immunotherapy eradicates and drives differentiation of chemoresistant bladder cancer stem-like cells",2016,"pdf/bmcmed.s12916-016-0715-2.pdf","xml/bmcmed.s12916-016-0715-2.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0736-x","s12916-016-0736-x","Impact of a web-based tool (WebCONSORT) to improve the reporting of randomised trials: results of a randomised controlled trial",2016,"pdf/bmcmed.s12916-016-0736-x.pdf","xml/bmcmed.s12916-016-0736-x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0558-x","s12916-016-0558-x","Treatment of idiopathic pulmonary fibrosis: a network meta-analysis",2016,"pdf/bmcmed.s12916-016-0558-x.pdf","xml/bmcmed.s12916-016-0558-x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0639-x","s12916-016-0639-x","Association between trial registration and treatment effect estimates: a meta-epidemiological study",2016,"pdf/bmcmed.s12916-016-0639-x.pdf","xml/bmcmed.s12916-016-0639-x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0668-5","s12916-016-0668-5","Development and external validation of a faecal immunochemical test-based prediction model for colorectal cancer detection in symptomatic patients",2016,"pdf/bmcmed.s12916-016-0668-5.pdf","xml/bmcmed.s12916-016-0668-5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0680-9","s12916-016-0680-9","Oral, frozen fecal microbiota transplant (FMT) capsules for recurrent Clostridium difficile infection",2016,"pdf/bmcmed.s12916-016-0680-9.pdf","xml/bmcmed.s12916-016-0680-9.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0670-y","s12916-016-0670-y","Empowered citizen ‘health hackers’ who are not waiting",2016,"pdf/bmcmed.s12916-016-0670-y.pdf","xml/bmcmed.s12916-016-0670-y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0557-y","s12916-016-0557-y","Heterogeneous dynamics, robustness/fragility trade-offs, and the eradication of the macroparasitic disease, lymphatic filariasis",2016,"pdf/bmcmed.s12916-016-0557-y.pdf","xml/bmcmed.s12916-016-0557-y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0686-3","s12916-016-0686-3","Infectious diseases epidemic threats and mass gatherings: refocusing global attention on the continuing spread of the Middle East Respiratory syndrome coronavirus (MERS-CoV)",2016,"pdf/bmcmed.s12916-016-0686-3.pdf","xml/bmcmed.s12916-016-0686-3.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0681-8","s12916-016-0681-8","Urine metabolome profiling of immune-mediated inflammatory diseases",2016,"pdf/bmcmed.s12916-016-0681-8.pdf","xml/bmcmed.s12916-016-0681-8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0614-6","s12916-016-0614-6","Enhanced antibiotic distribution strategies and the potential impact of facial cleanliness and environmental improvements for the sustained control of trachoma: a modelling study",2016,"pdf/bmcmed.s12916-016-0614-6.pdf","xml/bmcmed.s12916-016-0614-6.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0633-3","s12916-016-0633-3","Maternal antenatal multiple micronutrient supplementation for long-term health benefits in children: a systematic review and meta-analysis",2016,"pdf/bmcmed.s12916-016-0633-3.pdf","xml/bmcmed.s12916-016-0633-3.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0583-9","s12916-016-0583-9","Diagnostic ‘omics’ for active tuberculosis",2016,"pdf/bmcmed.s12916-016-0583-9.pdf","xml/bmcmed.s12916-016-0583-9.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0667-6","s12916-016-0667-6","Abnormal plasma DNA profiles in early ovarian cancer using a non-invasive prenatal testing platform: implications for cancer screening",2016,"pdf/bmcmed.s12916-016-0667-6.pdf","xml/bmcmed.s12916-016-0667-6.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0749-5","s12916-016-0749-5","What works for whom in pharmacist-led smoking cessation support: realist review",2016,"pdf/bmcmed.s12916-016-0749-5.pdf","xml/bmcmed.s12916-016-0749-5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0724-1","s12916-016-0724-1","Inhibiting the proton pump: mechanisms, benefits, harms, and questions",2016,"pdf/bmcmed.s12916-016-0724-1.pdf","xml/bmcmed.s12916-016-0724-1.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0549-y","s12916-016-0549-y","Predicting dementia risk in primary care: development and validation of the Dementia Risk Score using routinely collected data",2016,"pdf/bmcmed.s12916-016-0549-y.pdf","xml/bmcmed.s12916-016-0549-y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0663-x","s12916-016-0663-x","Improving comfort in people with dementia and pneumonia: a cluster randomized trial",2016,"pdf/bmcmed.s12916-016-0663-x.pdf","xml/bmcmed.s12916-016-0663-x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0632-4","s12916-016-0632-4","Modeling hormonal and inflammatory contributions to preterm and term labor using uterine temporal transcriptomics",2016,"pdf/bmcmed.s12916-016-0632-4.pdf","xml/bmcmed.s12916-016-0632-4.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0638-y","s12916-016-0638-y","No effects of oral vitamin D supplementation on non-alcoholic fatty liver disease in patients with type 2 diabetes: a randomized, double-blind, placebo-controlled trial",2016,"pdf/bmcmed.s12916-016-0638-y.pdf","xml/bmcmed.s12916-016-0638-y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0696-1","s12916-016-0696-1","The disease of corruption: views on how to fight corruption to advance 21st century global health goals",2016,"pdf/bmcmed.s12916-016-0696-1.pdf","xml/bmcmed.s12916-016-0696-1.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0754-8","s12916-016-0754-8","Tumour response in metastatic renal cell carcinoma treated with tyrosine kinase inhibitors – assessment of intra-tumour heterogeneity",2016,"pdf/bmcmed.s12916-016-0754-8.pdf","xml/bmcmed.s12916-016-0754-8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0690-7","s12916-016-0690-7","Reporting studies on time to diagnosis: proposal of a guideline by an international panel (REST)",2016,"pdf/bmcmed.s12916-016-0690-7.pdf","xml/bmcmed.s12916-016-0690-7.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0550-5","s12916-016-0550-5","Is statin-modified reduction in lipids the most important preventive therapy for cardiovascular disease? A pro/con debate",2016,"pdf/bmcmed.s12916-016-0550-5.pdf","xml/bmcmed.s12916-016-0550-5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0704-5","s12916-016-0704-5","The emerging threat of pre-extensively drug-resistant tuberculosis in West Africa: preparing for large-scale tuberculosis research and drug resistance surveillance",2016,"pdf/bmcmed.s12916-016-0704-5.pdf","xml/bmcmed.s12916-016-0704-5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0587-5","s12916-016-0587-5","Reporting transparency: making the ethical mandate explicit",2016,"pdf/bmcmed.s12916-016-0587-5.pdf","xml/bmcmed.s12916-016-0587-5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0586-6","s12916-016-0586-6","(R)evolution: toward a new paradigm of policy and patient advocacy for expanded access to experimental treatments",2016,"pdf/bmcmed.s12916-016-0586-6.pdf","xml/bmcmed.s12916-016-0586-6.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0630-6","s12916-016-0630-6","Modifiable causes of premature death in middle-age in Western Europe: results from the EPIC cohort study",2016,"pdf/bmcmed.s12916-016-0630-6.pdf","xml/bmcmed.s12916-016-0630-6.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0581-y","s12916-016-0581-y","Single low dose primaquine to reduce gametocyte carriage and Plasmodium falciparum transmission after artemether-lumefantrine in children with asymptomatic infection: a randomised, double-blind, placebo-controlled trial",2016,"pdf/bmcmed.s12916-016-0581-y.pdf","xml/bmcmed.s12916-016-0581-y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0714-3","s12916-016-0714-3","Benefits of the Mediterranean diet beyond the Mediterranean Sea and beyond food patterns",2016,"pdf/bmcmed.s12916-016-0714-3.pdf","xml/bmcmed.s12916-016-0714-3.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0678-3","s12916-016-0678-3","Spatiotemporal dynamics of the Ebola epidemic in Guinea and implications for vaccination and disease elimination: a computational modeling analysis",2016,"pdf/bmcmed.s12916-016-0678-3.pdf","xml/bmcmed.s12916-016-0678-3.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0612-8","s12916-016-0612-8","Sharing all types of clinical data and harmonizing journal standards",2016,"pdf/bmcmed.s12916-016-0612-8.pdf","xml/bmcmed.s12916-016-0612-8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-015-0548-4","s12916-015-0548-4","Infection prevention and control of the Ebola outbreak in Liberia, 2014–2015: key challenges and successes",2016,"pdf/bmcmed.s12916-015-0548-4.pdf","xml/bmcmed.s12916-015-0548-4.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0579-5","s12916-016-0579-5","Drug safety: withdrawn medications are only part of the picture",2016,"pdf/bmcmed.s12916-016-0579-5.pdf","xml/bmcmed.s12916-016-0579-5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0617-3","s12916-016-0617-3","Human newborn bacille Calmette–Guérin vaccination and risk of tuberculosis disease: a case-control study",2016,"pdf/bmcmed.s12916-016-0617-3.pdf","xml/bmcmed.s12916-016-0617-3.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0608-4","s12916-016-0608-4","TIME Impact – a new user-friendly tuberculosis (TB) model to inform TB policy decisions",2016,"pdf/bmcmed.s12916-016-0608-4.pdf","xml/bmcmed.s12916-016-0608-4.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0603-9","s12916-016-0603-9","Detection of lipoarabinomannan (LAM) in urine is an independent predictor of mortality risk in patients receiving treatment for HIV-associated tuberculosis in sub-Saharan Africa: a systematic review and meta-analysis",2016,"pdf/bmcmed.s12916-016-0603-9.pdf","xml/bmcmed.s12916-016-0603-9.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0722-3","s12916-016-0722-3","How do you design randomised trials for smaller populations? A framework",2016,"pdf/bmcmed.s12916-016-0722-3.pdf","xml/bmcmed.s12916-016-0722-3.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0621-7","s12916-016-0621-7","Gametocyte carriage in uncomplicated Plasmodium falciparum malaria following treatment with artemisinin combination therapy: a systematic review and meta-analysis of individual patient data",2016,"pdf/bmcmed.s12916-016-0621-7.pdf","xml/bmcmed.s12916-016-0621-7.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0703-6","s12916-016-0703-6","Association of circulating neuregulin 4 with metabolic syndrome in obese adults: a cross-sectional study",2016,"pdf/bmcmed.s12916-016-0703-6.pdf","xml/bmcmed.s12916-016-0703-6.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0760-x","s12916-016-0760-x","Modernising epidemic science: enabling patient-centred research during epidemics",2016,"pdf/bmcmed.s12916-016-0760-x.pdf","xml/bmcmed.s12916-016-0760-x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0734-z","s12916-016-0734-z","Physical multimorbidity and psychosis: comprehensive cross sectional analysis including 242,952 people across 48 low- and middle-income countries",2016,"pdf/bmcmed.s12916-016-0734-z.pdf","xml/bmcmed.s12916-016-0734-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0763-7","s12916-016-0763-7","Short Physical Performance Battery and all-cause mortality: systematic review and meta-analysis",2016,"pdf/bmcmed.s12916-016-0763-7.pdf","xml/bmcmed.s12916-016-0763-7.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0684-5","s12916-016-0684-5","Is there an added value of faecal calprotectin and haemoglobin in the diagnostic work-up for primary care patients suspected of significant colorectal disease? A cross-sectional diagnostic study",2016,"pdf/bmcmed.s12916-016-0684-5.pdf","xml/bmcmed.s12916-016-0684-5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0737-9","s12916-016-0737-9","The inevitable colonisation of Singapore by Zika virus",2016,"pdf/bmcmed.s12916-016-0737-9.pdf","xml/bmcmed.s12916-016-0737-9.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0718-z","s12916-016-0718-z","Effective and safe proton pump inhibitor therapy in acid-related diseases – A position paper addressing benefits and potential harms of acid suppression",2016,"pdf/bmcmed.s12916-016-0718-z.pdf","xml/bmcmed.s12916-016-0718-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0746-8","s12916-016-0746-8","How effective are volunteers at supporting people in their last year of life? A pragmatic randomised wait-list trial in palliative care (ELSA)",2016,"pdf/bmcmed.s12916-016-0746-8.pdf","xml/bmcmed.s12916-016-0746-8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0657-8","s12916-016-0657-8","The epidemiology, healthcare and societal burden and costs of asthma in the UK and its member nations: analyses of standalone and linked national databases",2016,"pdf/bmcmed.s12916-016-0657-8.pdf","xml/bmcmed.s12916-016-0657-8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0596-4","s12916-016-0596-4","Living cumulative network meta-analysis to reduce waste in research: A paradigmatic shift for systematic reviews?",2016,"pdf/bmcmed.s12916-016-0596-4.pdf","xml/bmcmed.s12916-016-0596-4.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0562-1","s12916-016-0562-1","“Any fool can make a rule and any fool will mind it”",2016,"pdf/bmcmed.s12916-016-0562-1.pdf","xml/bmcmed.s12916-016-0562-1.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0598-2","s12916-016-0598-2","Clinical use of whole genome sequencing for Mycobacterium tuberculosis",2016,"pdf/bmcmed.s12916-016-0598-2.pdf","xml/bmcmed.s12916-016-0598-2.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0601-y","s12916-016-0601-y","Zika virus and neurologic autoimmunity: the putative role of gangliosides",2016,"pdf/bmcmed.s12916-016-0601-y.pdf","xml/bmcmed.s12916-016-0601-y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0610-x","s12916-016-0610-x","What can we offer to 3 million MDRTB household contacts in 2016?",2016,"pdf/bmcmed.s12916-016-0610-x.pdf","xml/bmcmed.s12916-016-0610-x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0555-0","s12916-016-0555-0","Wasted research when systematic reviews fail to provide a complete and up-to-date evidence synthesis: the example of lung cancer",2016,"pdf/bmcmed.s12916-016-0555-0.pdf","xml/bmcmed.s12916-016-0555-0.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0761-9","s12916-016-0761-9","Comparative safety and effectiveness of serotonin receptor antagonists in patients undergoing chemotherapy: a systematic review and network meta-analysis",2016,"pdf/bmcmed.s12916-016-0761-9.pdf","xml/bmcmed.s12916-016-0761-9.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0553-2","s12916-016-0553-2","Post-marketing withdrawal of 462 medicinal products because of adverse drug reactions: a systematic review of the world literature",2016,"pdf/bmcmed.s12916-016-0553-2.pdf","xml/bmcmed.s12916-016-0553-2.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0645-z","s12916-016-0645-z","Burden of respiratory tract infections at post mortem in Zambian children",2016,"pdf/bmcmed.s12916-016-0645-z.pdf","xml/bmcmed.s12916-016-0645-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0620-8","s12916-016-0620-8","Research impact: a narrative review",2016,"pdf/bmcmed.s12916-016-0620-8.pdf","xml/bmcmed.s12916-016-0620-8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0745-9","s12916-016-0745-9","Cognition in chronic kidney disease: a systematic review and meta-analysis",2016,"pdf/bmcmed.s12916-016-0745-9.pdf","xml/bmcmed.s12916-016-0745-9.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0708-1","s12916-016-0708-1","MEN1 redefined, a clinical comparison of mutation-positive and mutation-negative patients",2016,"pdf/bmcmed.s12916-016-0708-1.pdf","xml/bmcmed.s12916-016-0708-1.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0576-8","s12916-016-0576-8","Rationing tests for drug-resistant tuberculosis – who are we prepared to miss?",2016,"pdf/bmcmed.s12916-016-0576-8.pdf","xml/bmcmed.s12916-016-0576-8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0661-z","s12916-016-0661-z","Antimicrobial agents – optimising the ecological balance",2016,"pdf/bmcmed.s12916-016-0661-z.pdf","xml/bmcmed.s12916-016-0661-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0687-2","s12916-016-0687-2","The role of health-related behavioural factors in accounting for inequalities in coronary heart disease risk by education and area deprivation: prospective study of 1.2 million UK women",2016,"pdf/bmcmed.s12916-016-0687-2.pdf","xml/bmcmed.s12916-016-0687-2.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0717-0","s12916-016-0717-0","Medicine and the future of health: reflecting on the past to forge ahead",2016,"pdf/bmcmed.s12916-016-0717-0.pdf","xml/bmcmed.s12916-016-0717-0.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0597-3","s12916-016-0597-3","A new trial design to accelerate tuberculosis drug development: the Phase IIC Selection Trial with Extended Post-treatment follow-up (STEP)",2016,"pdf/bmcmed.s12916-016-0597-3.pdf","xml/bmcmed.s12916-016-0597-3.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0750-z","s12916-016-0750-z","Alcohol and stroke: the splitters win again",2016,"pdf/bmcmed.s12916-016-0750-z.pdf","xml/bmcmed.s12916-016-0750-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0564-z","s12916-016-0564-z","Quantifying the economic impact of government and charity funding of medical research on private research and development funding in the United Kingdom",2016,"pdf/bmcmed.s12916-016-0564-z.pdf","xml/bmcmed.s12916-016-0564-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0561-2","s12916-016-0561-2","A scoping review of competencies for scientific editors of biomedical journals",2016,"pdf/bmcmed.s12916-016-0561-2.pdf","xml/bmcmed.s12916-016-0561-2.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0573-y","s12916-016-0573-y","Policing of gut microbiota by the adaptive immune system",2016,"pdf/bmcmed.s12916-016-0573-y.pdf","xml/bmcmed.s12916-016-0573-y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0738-8","s12916-016-0738-8","Adult-onset Still’s disease: evaluation of prognostic tools and validation of the systemic score by analysis of 100 cases from three centers",2016,"pdf/bmcmed.s12916-016-0738-8.pdf","xml/bmcmed.s12916-016-0738-8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0600-z","s12916-016-0600-z","Analysis of vaccination campaign effectiveness and population immunity to support and sustain polio elimination in Nigeria",2016,"pdf/bmcmed.s12916-016-0600-z.pdf","xml/bmcmed.s12916-016-0600-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0626-2","s12916-016-0626-2","Flexible, dual-form nicotine replacement therapy or varenicline in comparison with nicotine patch for smoking cessation: a randomized controlled trial",2016,"pdf/bmcmed.s12916-016-0626-2.pdf","xml/bmcmed.s12916-016-0626-2.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0741-0","s12916-016-0741-0","Genomic profiling for copy number changes in plasma of ovarian cancer patients – a new era for cancer diagnostics?",2016,"pdf/bmcmed.s12916-016-0741-0.pdf","xml/bmcmed.s12916-016-0741-0.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0673-8","s12916-016-0673-8","Risk of serious infections with immunosuppressive drugs and glucocorticoids for lupus nephritis: a systematic review and network meta-analysis",2016,"pdf/bmcmed.s12916-016-0673-8.pdf","xml/bmcmed.s12916-016-0673-8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0556-z","s12916-016-0556-z","The need for pragmatic clinical trials in low and middle income settings – taking essential neonatal interventions delivered as part of inpatient care as an illustrative example",2016,"pdf/bmcmed.s12916-016-0556-z.pdf","xml/bmcmed.s12916-016-0556-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0625-3","s12916-016-0625-3","The gut microbiome in human immunodeficiency virus infection",2016,"pdf/bmcmed.s12916-016-0625-3.pdf","xml/bmcmed.s12916-016-0625-3.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0577-7","s12916-016-0577-7","Cost and quality of life analysis of HIV self-testing and facility-based HIV testing and counselling in Blantyre, Malawi",2016,"pdf/bmcmed.s12916-016-0577-7.pdf","xml/bmcmed.s12916-016-0577-7.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0702-7","s12916-016-0702-7","Ethical issues in microbiome research and medicine",2016,"pdf/bmcmed.s12916-016-0702-7.pdf","xml/bmcmed.s12916-016-0702-7.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0622-6","s12916-016-0622-6","Mirror, mirror on the wall: which microbiomes will help heal them all?",2016,"pdf/bmcmed.s12916-016-0622-6.pdf","xml/bmcmed.s12916-016-0622-6.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0623-5","s12916-016-0623-5","Cancer immunotherapy: the beginning of the end of cancer?",2016,"pdf/bmcmed.s12916-016-0623-5.pdf","xml/bmcmed.s12916-016-0623-5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0615-5","s12916-016-0615-5","The three-legged stool of evidence-based practice in eating disorder treatment: research, clinical, and patient perspectives",2016,"pdf/bmcmed.s12916-016-0615-5.pdf","xml/bmcmed.s12916-016-0615-5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0688-1","s12916-016-0688-1","Current state of ethics literature synthesis: a systematic review of reviews",2016,"pdf/bmcmed.s12916-016-0688-1.pdf","xml/bmcmed.s12916-016-0688-1.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0642-2","s12916-016-0642-2","Fast and accurate dynamic estimation of field effectiveness of meningococcal vaccines",2016,"pdf/bmcmed.s12916-016-0642-2.pdf","xml/bmcmed.s12916-016-0642-2.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0735-y","s12916-016-0735-y","Post-marketing withdrawal of anti-obesity medicinal products because of adverse drug reactions: a systematic review",2016,"pdf/bmcmed.s12916-016-0735-y.pdf","xml/bmcmed.s12916-016-0735-y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0698-z","s12916-016-0698-z","Long-term effects on luminal and mucosal microbiota and commonly acquired taxa in faecal microbiota transplantation for recurrent Clostridium difficile infection",2016,"pdf/bmcmed.s12916-016-0698-z.pdf","xml/bmcmed.s12916-016-0698-z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0611-9","s12916-016-0611-9","Primaquine plus artemisinin combination therapy for reduction of malaria transmission: promise and risk",2016,"pdf/bmcmed.s12916-016-0611-9.pdf","xml/bmcmed.s12916-016-0611-9.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0727-y","s12916-016-0727-y","It’s a long shot, but it just might work! Perspectives on the future of medicine",2016,"pdf/bmcmed.s12916-016-0727-y.pdf","xml/bmcmed.s12916-016-0727-y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
"10.1186/s12916-016-0606-6","s12916-016-0606-6","‘”Why me, why now?” Using clinical immunology and epidemiology to explain who gets nontuberculous mycobacterial infection",2016,"pdf/bmcmed.s12916-016-0606-6.pdf","xml/bmcmed.s12916-016-0606-6.xml",TRUE,TRUE,TRUE,"0.9","2026-06-18","CC-BY 4.0"
